id,userid,date,time,category,zone
2545037,2126604,4/21/2011,8:55:06 PM,7,31
2545036,2126604,4/21/2011,8:55:17 PM,936,31
2545035,2126604,4/21/2011,8:55:29 PM,6,31
2545034,2126604,4/21/2011,8:55:42 PM,925,31
2545033,2126604,4/21/2011,8:55:57 PM,6,31
2545032,2126604,4/21/2011,8:56:08 PM,7,31
2545031,2126604,4/21/2011,8:56:25 PM,4,31
2545030,2126604,4/21/2011,8:56:38 PM,7,31
2545029,2126604,4/21/2011,8:56:51 PM,133,31
2545028,2126604,4/21/2011,9:34:10 PM,4,24
2545027,2126604,4/21/2011,9:52:36 PM,3,25
2545026,2126604,4/21/2011,10:10:17 PM,4,24
2545025,2126604,4/21/2011,10:10:34 PM,4,24
2545024,2126604,4/21/2011,10:10:48 PM,4,24
2545023,2126604,4/21/2011,10:11:00 PM,6,24
2545022,2126604,4/21/2011,10:11:11 PM,7,24
2545021,2126604,4/21/2011,10:11:30 PM,4,24
2545020,2126604,4/21/2011,10:22:07 PM,21,24
2545019,2126604,4/21/2011,10:22:20 PM,4,24
2545018,2126604,4/21/2011,10:22:36 PM,21,24
2545017,2126604,4/21/2011,10:22:52 PM,191,24
2545016,2126604,4/21/2011,10:24:07 PM,7,24
2545015,2126604,4/21/2011,10:24:19 PM,6,24
2545014,2126604,4/21/2011,10:24:32 PM,21,24
2545013,2126604,4/21/2011,10:24:44 PM,942,24
2545012,2126604,4/21/2011,10:24:59 PM,6,24
2545011,2126604,4/21/2011,10:25:13 PM,7,24
2545010,2126604,4/21/2011,10:25:24 PM,6,24
2545009,2126604,4/21/2011,10:25:43 PM,12,24
2545008,2126604,4/21/2011,10:27:15 PM,6,24
2545007,2126604,4/21/2011,10:34:35 PM,6,23
2545006,2126604,4/21/2011,10:35:00 PM,4,23
2545005,2126604,4/21/2011,10:35:26 PM,7,23
2545004,2126604,4/21/2011,10:35:39 PM,7,23
2545003,2126604,4/21/2011,10:35:55 PM,7,23
2544674,2126604,5/16/2011,12:32:24 AM,928,40
2544673,2126604,5/16/2011,12:33:20 AM,935,40
2544672,2126604,5/16/2011,12:33:38 AM,928,40
2544671,2126604,5/16/2011,12:33:49 AM,928,40
2544670,2126604,5/16/2011,12:34:11 AM,13,40
2544669,2126604,5/16/2011,12:36:04 AM,12,33
2544668,2126604,5/16/2011,12:36:31 AM,127,32
2544667,2126604,5/16/2011,12:36:51 AM,5,40
2544666,2126604,5/16/2011,12:37:08 AM,6,32
2544665,2126604,5/16/2011,12:37:29 AM,936,32
2544664,2126604,5/16/2011,12:38:02 AM,6,32
2544663,2126604,5/16/2011,1:08:24 AM,4,40
2544662,2126604,5/16/2011,3:18:08 AM,3,40
2544660,2126604,5/16/2011,3:18:34 AM,13,40
2544659,2126604,5/16/2011,3:18:49 AM,7,40
2544658,2126604,5/16/2011,3:18:59 AM,930,40
2544657,2126604,5/16/2011,3:21:23 AM,3,40
2544656,2126604,5/16/2011,3:21:33 AM,936,40
2544655,2126604,5/16/2011,3:21:50 AM,3,40
2544654,2126604,5/16/2011,3:22:07 AM,942,40
2544653,2126604,5/16/2011,3:22:19 AM,12,40
2544652,2126604,5/16/2011,3:25:17 AM,4,39
2544651,2126604,5/16/2011,3:25:29 AM,942,39
2544650,2126604,5/16/2011,3:25:45 AM,191,39
2544649,2126604,5/16/2011,3:25:59 AM,934,39
2544648,2126604,5/16/2011,3:26:10 AM,6,39
2544647,2126604,5/16/2011,3:29:20 AM,6,39
2544646,2126604,5/16/2011,3:29:45 AM,7,39
2544645,2126604,5/16/2011,3:30:05 AM,936,39
2544644,2126604,5/16/2011,3:30:45 AM,199,39
2544643,2126604,5/16/2011,3:30:58 AM,199,39
2544293,2126604,6/5/2011,9:00:44 PM,6,18
2544292,2126604,6/5/2011,9:01:03 PM,6,25
2544291,2126604,6/5/2011,9:01:16 PM,6,32
2544290,2126604,6/5/2011,9:01:33 PM,6,25
2544289,2126604,6/5/2011,9:01:56 PM,6,25
2544288,2126604,6/5/2011,9:02:08 PM,6,25
2544287,2126604,6/5/2011,9:02:26 PM,6,18
2544286,2126604,6/5/2011,9:02:41 PM,6,32
2544285,2126604,6/5/2011,9:02:57 PM,6,26
2544284,2126604,6/5/2011,9:03:09 PM,6,25
2544283,2126604,6/5/2011,9:03:20 PM,133,18
2544282,2126604,6/5/2011,9:03:33 PM,6,18
2544281,2126604,6/5/2011,9:03:49 PM,6,18
2544280,2126604,6/5/2011,9:04:08 PM,6,25
2544279,2126604,6/5/2011,9:04:26 PM,6,32
2544278,2126604,6/5/2011,9:04:40 PM,6,32
2544277,2126604,6/5/2011,9:04:56 PM,6,25
2544276,2126604,6/5/2011,9:05:17 PM,6,25
2544275,2126604,6/5/2011,9:05:34 PM,6,25
2544274,2126604,6/5/2011,9:05:58 PM,6,25
2544273,2126604,6/5/2011,9:08:01 PM,12,25
2544272,2126604,6/5/2011,9:09:19 PM,199,25
2544271,2126604,6/5/2011,9:09:40 PM,7,25
2544270,2126604,6/5/2011,9:10:02 PM,199,25
2544269,2126604,6/5/2011,9:10:28 PM,127,25
2544268,2126604,6/5/2011,9:11:11 PM,942,25
2544267,2126604,6/5/2011,9:11:35 PM,4,25
2544266,2126604,6/5/2011,9:11:56 PM,936,25
2544265,2126604,6/5/2011,9:12:19 PM,942,25
2544264,2126604,6/5/2011,9:23:28 PM,12,24
2544263,2126604,6/5/2011,9:23:44 PM,12,24
2544262,2126604,6/5/2011,9:23:57 PM,12,25
2544261,2126604,6/5/2011,9:24:10 PM,12,25
2544260,2126604,6/5/2011,9:24:26 PM,12,25
2544259,2126604,6/5/2011,9:24:44 PM,12,25
2544258,2126604,6/5/2011,9:25:01 PM,12,25
2544257,2126604,6/5/2011,9:25:13 PM,12,25
2544256,2126604,6/5/2011,9:25:28 PM,12,25
2544255,2126604,6/5/2011,9:25:39 PM,12,25
2544254,2126604,6/5/2011,9:25:55 PM,12,25
2544253,2126604,6/5/2011,9:26:25 PM,12,25
2544252,2126604,6/5/2011,9:26:41 PM,12,25
2544251,2126604,6/5/2011,9:26:56 PM,12,25
2544250,2126604,6/5/2011,9:27:13 PM,12,25
2544249,2126604,6/5/2011,9:27:28 PM,12,25
2544248,2126604,6/5/2011,9:27:51 PM,12,25
2544247,2126604,6/5/2011,9:28:37 PM,12,25
2544246,2126604,6/5/2011,9:28:56 PM,12,25
2544245,2126604,6/5/2011,9:29:22 PM,12,25
2544244,2126604,6/5/2011,9:29:50 PM,12,25
2544243,2126604,6/5/2011,9:30:39 PM,13,24
2544242,2126604,6/5/2011,9:32:02 PM,934,24
2544241,2126604,6/5/2011,9:32:33 PM,6,25
2544240,2126604,6/5/2011,9:32:49 PM,6,25
2544239,2126604,6/5/2011,9:33:09 PM,6,25
2544238,2126604,6/5/2011,9:33:59 PM,12,25
2544237,2126604,6/5/2011,9:35:42 PM,199,24
2544236,2126604,6/5/2011,9:35:59 PM,3,24
2544235,2126604,6/5/2011,9:36:15 PM,3,24
2544234,2126604,6/5/2011,9:37:00 PM,3,24
2544233,2126604,6/5/2011,9:37:22 PM,199,24
2544232,2126604,6/5/2011,9:37:52 PM,3,24
2544231,2126604,6/5/2011,9:38:13 PM,199,25
2544230,2126604,6/5/2011,9:38:38 PM,199,25
2544229,2126604,6/5/2011,9:39:05 PM,199,24
2544228,2126604,6/5/2011,9:39:28 PM,3,24
2544227,2126604,6/5/2011,10:13:19 PM,12,32
2544226,2126604,6/5/2011,10:14:54 PM,4,24
2544225,2126604,6/5/2011,10:15:14 PM,4,24
2544224,2126604,6/5/2011,10:15:44 PM,3,24
2544223,2126604,6/5/2011,10:15:59 PM,199,24
2544222,2126604,6/5/2011,10:16:15 PM,3,24
2544221,2126604,6/5/2011,10:16:30 PM,3,25
2544220,2126604,6/5/2011,10:16:47 PM,199,24
2544219,2126604,6/5/2011,10:17:03 PM,3,24
2544218,2126604,6/5/2011,10:17:22 PM,199,25
2544217,2126604,6/5/2011,10:17:39 PM,3,25
2544215,2126604,6/5/2011,10:18:15 PM,3,25
2544214,2126604,6/5/2011,10:18:29 PM,199,25
2544213,2126604,6/5/2011,10:18:50 PM,3,25
2544212,2126604,6/5/2011,10:19:08 PM,3,24
2544211,2126604,6/5/2011,10:19:26 PM,3,25
2544210,2126604,6/5/2011,10:19:41 PM,199,25
2544209,2126604,6/5/2011,10:20:01 PM,199,25
2544208,2126604,6/5/2011,10:20:20 PM,3,25
2544207,2126604,6/5/2011,10:20:41 PM,199,25
2544206,2126604,6/5/2011,10:21:03 PM,3,25
2544205,2126604,6/5/2011,10:21:27 PM,3,24
2544204,2126604,6/5/2011,10:21:52 PM,3,25
2544203,2126604,6/5/2011,10:22:15 PM,199,25
2544202,2126604,6/5/2011,10:22:37 PM,199,25
2544201,2126604,6/5/2011,10:22:54 PM,199,25
2544200,2126604,6/5/2011,10:23:12 PM,199,25
2544199,2126604,6/5/2011,10:23:29 PM,3,25
2544198,2126604,6/5/2011,10:24:21 PM,6,24
2544197,2126604,6/5/2011,10:24:49 PM,191,24
2544196,2126604,6/5/2011,10:25:11 PM,35,24
2544195,2126604,6/5/2011,10:25:44 PM,13,24
2544194,2126604,6/5/2011,10:26:04 PM,13,24
2544193,2126604,6/5/2011,10:26:23 PM,13,24
2544192,2126604,6/5/2011,10:26:48 PM,5,24
2544191,2126604,6/5/2011,10:27:07 PM,5,24
2544190,2126604,6/5/2011,10:27:30 PM,942,24
2544189,2126604,6/5/2011,10:27:59 PM,13,24
2544188,2126604,6/5/2011,10:28:19 PM,5,24
2544187,2126604,6/5/2011,10:28:51 PM,5,24
2544186,2126604,6/5/2011,10:29:10 PM,935,24
2544185,2126604,6/5/2011,10:29:30 PM,942,25
2544184,2126604,6/5/2011,10:29:56 PM,5,24
2544183,2126604,6/5/2011,10:30:15 PM,942,25
2544182,2126604,6/5/2011,10:30:42 PM,942,25
2544181,2126604,6/5/2011,10:31:03 PM,942,25
2544180,2126604,6/5/2011,10:31:26 PM,13,25
2544179,2126604,6/5/2011,10:31:43 PM,942,25
2544178,2126604,6/5/2011,10:32:06 PM,5,25
2544177,2126604,6/5/2011,10:32:51 PM,7,24
2544176,2126604,6/5/2011,10:33:19 PM,7,24
2544171,2126604,6/5/2011,10:35:48 PM,5,25
2544170,2126604,6/5/2011,10:36:10 PM,218,25
2544169,2126604,6/5/2011,10:37:03 PM,12,25
2544168,2126604,6/5/2011,10:37:28 PM,12,25
2544167,2126604,6/5/2011,10:37:50 PM,12,25
2544166,2126604,6/5/2011,10:38:11 PM,12,25
2544165,2126604,6/5/2011,10:38:40 PM,928,24
2544164,2126604,6/5/2011,10:39:05 PM,12,25
2544163,2126604,6/5/2011,10:39:29 PM,12,25
2544162,2126604,6/5/2011,10:39:54 PM,12,25
2544161,2126604,6/5/2011,10:40:19 PM,12,25
2544160,2126604,6/5/2011,10:40:41 PM,12,25
2544159,2126604,6/5/2011,10:41:09 PM,12,25
2544158,2126604,6/5/2011,10:41:32 PM,12,25
2544157,2126604,6/5/2011,10:41:57 PM,12,25
2544156,2126604,6/5/2011,10:42:20 PM,12,25
2544155,2126604,6/5/2011,10:42:50 PM,12,25
2544154,2126604,6/5/2011,10:43:15 PM,12,25
2544153,2126604,6/5/2011,10:43:39 PM,12,25
2544152,2126604,6/5/2011,10:44:18 PM,6,24
2544151,2126604,6/5/2011,10:44:43 PM,133,24
2544150,2126604,6/5/2011,10:45:05 PM,127,24
2544149,2126604,6/5/2011,10:45:26 PM,12,25
2544148,2126604,6/5/2011,10:45:51 PM,133,24
2544147,2126604,6/5/2011,10:46:19 PM,127,24
2544146,2126604,6/5/2011,10:46:41 PM,133,25
2544145,2126604,6/5/2011,10:47:08 PM,6,25
2544144,2126604,6/5/2011,10:47:34 PM,934,25
2544143,2126604,6/5/2011,10:47:57 PM,6,25
2544142,2126604,6/5/2011,10:48:19 PM,127,25
2544141,2126604,6/5/2011,10:48:46 PM,133,25
2544140,2126604,6/5/2011,10:49:10 PM,12,25
2544139,2126604,6/5/2011,10:49:33 PM,133,25
2544138,2126604,6/5/2011,10:49:57 PM,6,25
2544137,2126604,6/5/2011,10:50:31 PM,207,24
2544136,2126604,6/5/2011,10:50:58 PM,935,24
2544135,2126604,6/5/2011,10:51:23 PM,935,25
2544134,2126604,6/5/2011,10:51:50 PM,935,25
2544133,2126604,6/5/2011,10:52:14 PM,935,24
2544132,2126604,6/5/2011,10:52:40 PM,935,24
2544131,2126604,6/5/2011,10:53:02 PM,935,24
2544130,2126604,6/5/2011,10:53:25 PM,935,24
2544129,2126604,6/5/2011,10:53:49 PM,935,24
2544128,2126604,6/5/2011,10:54:15 PM,935,25
2544127,2126604,6/5/2011,10:54:45 PM,935,25
2544126,2126604,6/5/2011,10:55:11 PM,935,24
2544125,2126604,6/5/2011,10:55:36 PM,935,25
2544124,2126604,6/5/2011,10:56:01 PM,935,25
2544123,2126604,6/5/2011,10:56:27 PM,935,25
2544122,2126604,6/5/2011,10:56:50 PM,935,25
2544121,2126604,6/5/2011,10:57:16 PM,935,25
2544120,2126604,6/5/2011,10:57:44 PM,935,25
2544119,2126604,6/5/2011,10:58:09 PM,935,25
2544118,2126604,6/5/2011,10:58:40 PM,935,25
2544117,2126604,6/5/2011,10:59:06 PM,935,25
2544116,2126604,6/5/2011,10:59:47 PM,935,25
2544115,2126604,6/5/2011,11:00:20 PM,935,24
2544114,2126604,6/5/2011,11:00:45 PM,935,25
2544113,2126604,6/5/2011,11:01:14 PM,935,25
2544112,2126604,6/5/2011,11:01:41 PM,13,24
2544111,2126604,6/5/2011,11:02:08 PM,935,25
2544110,2126604,6/5/2011,11:02:38 PM,935,25
2544109,2126604,6/5/2011,11:03:09 PM,935,25
2544108,2126604,6/5/2011,11:03:38 PM,935,25
2544107,2126604,6/5/2011,11:04:02 PM,935,25
2544106,2126604,6/5/2011,11:04:29 PM,935,25
2544105,2126604,6/5/2011,11:04:58 PM,935,25
2544104,2126604,6/5/2011,11:05:31 PM,935,24
2544103,2126604,6/5/2011,11:06:10 PM,935,25
2544102,2126604,6/5/2011,11:06:35 PM,935,25
2544101,2126604,6/5/2011,11:07:01 PM,935,25
2544100,2126604,6/5/2011,11:07:56 PM,936,24
2544099,2126604,6/5/2011,11:08:30 PM,21,24
2544098,2126604,6/5/2011,11:08:56 PM,936,24
2544097,2126604,6/5/2011,11:09:39 PM,936,24
2544096,2126604,6/5/2011,11:10:09 PM,21,24
2544095,2126604,6/5/2011,11:10:40 PM,21,24
2544094,2126604,6/5/2011,11:11:07 PM,21,24
2544093,2126604,6/5/2011,11:11:33 PM,21,24
2544092,2126604,6/5/2011,11:11:59 PM,936,24
2544091,2126604,6/5/2011,11:12:29 PM,13,24
2544090,2126604,6/5/2011,11:12:56 PM,21,24
2544089,2126604,6/5/2011,11:13:23 PM,21,24
2544088,2126604,6/5/2011,11:13:59 PM,936,24
2543907,2126604,6/11/2011,3:47:51 PM,936,39
2543906,2126604,6/11/2011,3:48:05 PM,12,46
2543905,2126604,6/11/2011,3:48:18 PM,7,39
2543904,2126604,6/11/2011,3:48:33 PM,5,46
2543903,2126604,6/11/2011,3:49:06 PM,80,39
2543902,2126604,6/11/2011,3:49:40 PM,942,39
2543901,2126604,6/11/2011,3:49:55 PM,6,39
2543900,2126604,6/11/2011,3:50:10 PM,7,46
2543899,2126604,6/11/2011,3:50:51 PM,934,46
2543898,2126604,6/11/2011,4:29:23 PM,127,28
2543897,2126604,6/11/2011,4:29:48 PM,3,21
2543894,2126604,6/11/2011,8:07:42 PM,936,25
2543893,2126604,6/11/2011,8:08:13 PM,205,25
2543892,2126604,6/11/2011,8:08:25 PM,6,25
2543891,2126604,6/11/2011,8:11:33 PM,199,25
2543890,2126604,6/11/2011,8:12:15 PM,936,25
2543889,2126604,6/11/2011,8:14:45 PM,5,26
2543887,2126604,6/11/2011,8:23:06 PM,6,28
2543878,2126604,6/11/2011,8:34:22 PM,199,28
2543877,2126604,6/11/2011,8:34:42 PM,925,28
2543876,2126604,6/11/2011,8:34:55 PM,7,28
2543873,2126604,6/11/2011,11:10:54 PM,6,28
2543872,2126604,6/11/2011,11:11:06 PM,7,28
2543871,2126604,6/11/2011,11:11:26 PM,6,28
2543870,2126604,6/11/2011,11:11:54 PM,21,28
2543869,2126604,6/11/2011,11:12:10 PM,205,28
2543868,2126604,6/11/2011,11:12:22 PM,21,28
2543867,2126604,6/11/2011,11:12:34 PM,6,28
2543866,2126604,6/11/2011,11:12:58 PM,6,28
2543865,2126604,6/11/2011,11:13:17 PM,7,28
2543864,2126604,6/11/2011,11:14:36 PM,6,34
2543863,2126604,6/11/2011,11:14:47 PM,928,34
2543862,2126604,6/11/2011,11:14:59 PM,7,34
2543861,2126604,6/11/2011,11:15:12 PM,7,34
2543860,2126604,6/11/2011,11:15:25 PM,7,34
2543859,2126604,6/11/2011,11:15:43 PM,7,34
2543858,2126604,6/11/2011,11:15:58 PM,7,34
2543857,2126604,6/11/2011,11:16:19 PM,3,34
2543856,2126604,6/11/2011,11:16:38 PM,928,34
2543855,2126604,6/11/2011,11:17:05 PM,928,34
2543854,2126604,6/11/2011,11:17:26 PM,928,34
2543853,2126604,6/11/2011,11:17:46 PM,7,34
2543852,2126604,6/11/2011,11:18:00 PM,928,34
2543851,2126604,6/11/2011,11:18:18 PM,6,34
2543850,2126604,6/11/2011,11:18:37 PM,7,34
2543848,2126604,6/11/2011,11:19:09 PM,3,27
2543847,2126604,6/11/2011,11:19:27 PM,928,27
2543846,2126604,6/11/2011,11:19:58 PM,928,27
2543845,2126604,6/11/2011,11:20:20 PM,12,27
2543844,2126604,6/11/2011,11:20:35 PM,928,27
2543843,2126604,6/11/2011,11:20:56 PM,3,27
2543842,2126604,6/11/2011,11:21:18 PM,207,34
2543841,2126604,6/11/2011,11:21:34 PM,5,27
2543840,2126604,6/11/2011,11:21:49 PM,928,27
2543839,2126604,6/11/2011,11:22:10 PM,928,27
2543838,2126604,6/11/2011,11:45:57 PM,3,41
2543837,2126604,6/11/2011,11:46:16 PM,3,35
26778850,2140874,5/13/2011,2:10:47 AM,936,25
26778848,2140874,5/13/2011,4:05:47 AM,7,25
26778847,2140874,5/13/2011,4:06:06 AM,7,25
26778846,2140874,5/13/2011,2:03:41 PM,942,25
26778845,2140874,5/13/2011,2:15:15 PM,199,25
26778844,2140874,5/13/2011,2:26:30 PM,936,25
26778843,2140874,5/13/2011,4:02:40 PM,6,32
26778842,2140874,5/13/2011,5:55:31 PM,7,32
26778841,2140874,5/13/2011,6:09:58 PM,942,32
26778840,2140874,5/13/2011,6:17:55 PM,6,32
26778839,2140874,5/13/2011,6:50:15 PM,942,32
26778838,2140874,5/13/2011,7:11:22 PM,942,32
26778837,2140874,5/13/2011,7:11:53 PM,935,32
26778836,2140874,5/13/2011,7:16:58 PM,5,32
26778835,2140874,5/13/2011,8:28:14 PM,6,25
21712474,2145340,4/22/2011,1:16:53 PM,7,32
21712473,2145340,4/22/2011,2:54:34 PM,12,32
21712472,2145340,4/22/2011,2:55:33 PM,12,32
21712471,2145340,4/22/2011,3:48:45 PM,942,32
21712470,2145340,4/22/2011,3:50:31 PM,942,32
21712469,2145340,4/22/2011,3:51:56 PM,12,32
21712468,2145340,4/22/2011,3:53:18 PM,12,32
21712467,2145340,4/22/2011,3:54:32 PM,6,32
21712466,2145340,4/22/2011,4:03:17 PM,13,32
21712465,2145340,4/22/2011,4:08:08 PM,178,32
21712464,2145340,4/22/2011,4:32:08 PM,13,32
21712463,2145340,4/22/2011,5:15:22 PM,935,32
21712462,2145340,4/22/2011,5:28:49 PM,207,32
21712461,2145340,4/22/2011,5:51:56 PM,205,32
21712460,2145340,4/22/2011,6:00:50 PM,13,32
21712459,2145340,4/22/2011,6:11:17 PM,12,33
21712458,2145340,4/22/2011,6:15:08 PM,936,33
21712457,2145340,4/22/2011,6:24:53 PM,935,32
21712456,2145340,4/22/2011,6:30:36 PM,935,32
21712455,2145340,4/22/2011,6:52:13 PM,199,32
21712454,2145340,4/22/2011,7:00:14 PM,12,32
21712453,2145340,4/22/2011,7:01:53 PM,12,32
21712452,2145340,4/22/2011,7:56:51 PM,199,32
16115775,2148983,4/24/2011,2:05:14 AM,3,32
16115774,2148983,4/24/2011,2:05:23 AM,7,32
16115773,2148983,4/24/2011,2:05:32 AM,936,32
16115772,2148983,4/24/2011,2:06:04 AM,6,32
16115771,2148983,4/24/2011,2:07:26 AM,7,32
16115770,2148983,4/24/2011,2:32:03 AM,12,32
16115769,2148983,4/24/2011,2:33:26 AM,199,32
16115768,2148983,4/24/2011,1:47:50 PM,207,32
16115767,2148983,4/24/2011,3:22:30 PM,942,32
16115766,2148983,4/24/2011,3:22:49 PM,942,32
16115765,2148983,4/24/2011,3:23:08 PM,207,32
16115764,2148983,4/24/2011,3:23:43 PM,207,32
16115763,2148983,4/24/2011,3:24:48 PM,6,32
16115762,2148983,4/24/2011,3:25:08 PM,935,32
16115761,2148983,4/24/2011,3:25:45 PM,207,32
16115760,2148983,4/24/2011,3:26:04 PM,207,32
16115759,2148983,4/24/2011,3:53:54 PM,7,32
16115758,2148983,4/24/2011,3:54:01 PM,3,32
16115757,2148983,4/24/2011,3:56:43 PM,7,32
16115756,2148983,4/24/2011,7:32:05 PM,935,32
16115755,2148983,4/24/2011,7:32:51 PM,45,32
16115754,2148983,4/24/2011,7:35:41 PM,935,32
16115753,2148983,4/24/2011,7:35:56 PM,5,32
16115752,2148983,4/24/2011,7:42:51 PM,942,32
16115751,2148983,4/24/2011,7:43:29 PM,12,33
16115750,2148983,4/24/2011,7:44:03 PM,3,32
16115749,2148983,4/24/2011,7:44:30 PM,13,32
16115748,2148983,4/24/2011,7:47:53 PM,942,32
16115747,2148983,4/24/2011,7:48:08 PM,942,32
16115746,2148983,4/24/2011,7:48:23 PM,942,32
16115745,2148983,4/24/2011,9:01:43 PM,5,32
16115744,2148983,4/24/2011,9:02:01 PM,12,32
16115743,2148983,4/24/2011,9:02:15 PM,936,32
16115742,2148983,4/24/2011,9:02:34 PM,5,32
16115741,2148983,4/24/2011,10:02:08 PM,12,32
16115740,2148983,4/24/2011,10:04:06 PM,13,32
16115739,2148983,4/24/2011,10:07:37 PM,6,32
16115738,2148983,4/24/2011,10:08:00 PM,934,25
16115737,2148983,4/24/2011,10:08:22 PM,6,32
16115736,2148983,4/24/2011,10:09:15 PM,13,32
16115735,2148983,4/24/2011,10:09:40 PM,35,32
16115734,2148983,4/24/2011,10:10:13 PM,7,32
16115733,2148983,4/24/2011,10:10:32 PM,7,32
16115718,2148983,4/26/2011,2:04:40 AM,936,25
16115717,2148983,4/26/2011,2:05:03 AM,127,25
16115716,2148983,4/26/2011,2:05:54 AM,936,32
16115715,2148983,4/26/2011,2:06:03 AM,7,25
16115714,2148983,4/26/2011,2:06:14 AM,7,25
16115713,2148983,4/26/2011,2:06:31 AM,6,25
16115712,2148983,4/26/2011,11:32:58 AM,199,32
16115711,2148983,4/26/2011,11:33:11 AM,4,32
16115710,2148983,4/26/2011,11:33:19 AM,12,32
16115709,2148983,4/26/2011,11:33:26 AM,936,32
16115708,2148983,4/26/2011,11:33:33 AM,7,32
16115707,2148983,4/26/2011,11:33:40 AM,35,32
16115706,2148983,4/26/2011,11:33:47 AM,35,32
16115705,2148983,4/26/2011,11:33:54 AM,3,32
16115704,2148983,4/26/2011,11:34:01 AM,936,32
16115703,2148983,4/26/2011,11:34:07 AM,7,32
16115702,2148983,4/26/2011,11:34:15 AM,7,32
16115701,2148983,4/26/2011,11:34:21 AM,7,32
16115700,2148983,4/26/2011,11:34:28 AM,4,32
16115699,2148983,4/26/2011,11:34:36 AM,7,32
16115698,2148983,4/26/2011,11:34:44 AM,191,32
16115697,2148983,4/26/2011,11:34:52 AM,35,32
16115696,2148983,4/26/2011,11:34:59 AM,4,32
16115695,2148983,4/26/2011,11:35:07 AM,7,32
16115694,2148983,4/26/2011,11:35:21 AM,12,32
16115693,2148983,4/26/2011,11:35:27 AM,936,32
16115692,2148983,4/26/2011,11:35:34 AM,7,32
16115691,2148983,4/26/2011,11:35:46 AM,13,32
16115690,2148983,4/26/2011,3:35:58 PM,936,25
16115689,2148983,4/26/2011,3:36:09 PM,936,25
16115688,2148983,4/26/2011,3:36:20 PM,942,25
16115687,2148983,4/26/2011,3:36:34 PM,6,25
16115686,2148983,4/26/2011,3:36:50 PM,191,25
16115685,2148983,4/26/2011,3:37:03 PM,7,25
16115684,2148983,4/26/2011,3:37:17 PM,6,25
16115683,2148983,4/26/2011,3:41:19 PM,7,25
16115682,2148983,4/26/2011,3:41:39 PM,218,25
16115681,2148983,4/26/2011,3:41:55 PM,205,25
16115680,2148983,4/26/2011,3:42:04 PM,936,25
16115679,2148983,4/26/2011,3:42:20 PM,6,25
16115678,2148983,4/26/2011,3:48:44 PM,7,25
16115677,2148983,4/26/2011,3:48:56 PM,178,25
16115676,2148983,4/26/2011,3:49:08 PM,935,25
16115675,2148983,4/26/2011,3:49:27 PM,936,25
16115674,2148983,4/26/2011,3:50:40 PM,942,25
16115673,2148983,4/26/2011,3:53:47 PM,12,25
16115672,2148983,4/26/2011,3:54:21 PM,13,25
16115671,2148983,4/26/2011,3:54:32 PM,935,25
16115670,2148983,4/26/2011,3:58:42 PM,3,25
16115669,2148983,4/26/2011,3:58:54 PM,7,25
16115668,2148983,4/26/2011,3:59:05 PM,7,25
16115667,2148983,4/26/2011,3:59:17 PM,936,25
16115666,2148983,4/26/2011,3:59:25 PM,199,25
16115665,2148983,4/26/2011,3:59:34 PM,936,25
16115664,2148983,4/26/2011,3:59:43 PM,925,25
16115663,2148983,4/26/2011,3:59:51 PM,7,25
16115662,2148983,4/26/2011,3:59:56 PM,7,25
16115661,2148983,4/26/2011,4:00:06 PM,191,25
16115660,2148983,4/26/2011,4:04:59 PM,13,17
16115659,2148983,4/26/2011,4:05:29 PM,4,25
16115658,2148983,4/26/2011,4:05:44 PM,942,25
16115657,2148983,4/26/2011,4:06:04 PM,936,25
16115656,2148983,4/26/2011,4:07:48 PM,7,25
16115655,2148983,4/26/2011,4:08:01 PM,6,25
16115654,2148983,4/26/2011,4:08:07 PM,191,25
16115653,2148983,4/26/2011,4:08:14 PM,205,25
16115652,2148983,4/26/2011,4:08:21 PM,7,25
16115651,2148983,4/26/2011,4:08:27 PM,13,25
16115650,2148983,4/26/2011,4:08:37 PM,4,25
16115649,2148983,4/26/2011,4:08:47 PM,7,25
16115648,2148983,4/26/2011,4:08:55 PM,6,25
16115647,2148983,4/26/2011,4:09:00 PM,218,25
16115646,2148983,4/26/2011,4:09:11 PM,7,25
16115645,2148983,4/26/2011,4:09:20 PM,936,25
16115644,2148983,4/26/2011,4:09:31 PM,7,25
16115643,2148983,4/26/2011,4:11:27 PM,6,25
16115642,2148983,4/26/2011,10:26:34 PM,936,32
16115641,2148983,4/26/2011,10:26:40 PM,7,32
16115640,2148983,4/26/2011,10:26:48 PM,7,32
16115639,2148983,4/26/2011,10:26:54 PM,218,32
16115638,2148983,4/26/2011,10:27:00 PM,7,32
16115637,2148983,4/26/2011,10:27:08 PM,7,32
16115636,2148983,4/26/2011,10:27:14 PM,6,32
16115635,2148983,4/26/2011,10:27:20 PM,7,32
16115634,2148983,4/26/2011,10:27:26 PM,21,32
16115633,2148983,4/26/2011,10:27:34 PM,6,32
16115632,2148983,4/26/2011,10:27:39 PM,7,32
16115631,2148983,4/26/2011,10:27:45 PM,35,32
16115630,2148983,4/26/2011,10:27:53 PM,35,32
16115629,2148983,4/26/2011,10:27:58 PM,936,32
16115628,2148983,4/26/2011,10:28:04 PM,925,32
16115627,2148983,4/26/2011,10:28:10 PM,133,32
16115626,2148983,4/26/2011,10:28:16 PM,6,32
16115625,2148983,4/26/2011,10:28:23 PM,7,32
